ID_Pesanan,Tanggal,Produk,Kategori,Jumlah,Harga_Satuan,Total_Penjualan
13456,2024-07-19,Women's Wear Repellat,Pakaian,5.0,Rp19.553,Rp78.212
13457,2025-07-23,Kursi Saepe,Furnitur,2.0,Rp70.084,Rp112.134
13458,2025-01-24,Football Soluta,Sports,3.0,Rp8.963,Rp26.889
13459,2024-10-17,Wheat Sint,Kebutuhan Pokok,3.0,Rp8.152,Rp23.233
13460,2024-01-07,Women's Wear Aperiam,Pakaian,1.0,Rp19.937,Rp16.946
13461,2024-02-09,Alat Jus (Juicer) Ipsa,Dapur,4.0,Rp41.184,Rp148.262
13462,2024-02-10,Camera Illum,Electronics,5.0,Rp39.605,Rp188.123
13463,2024-03-09,Nasi/Beras Nam,Kebutuhan Pokok,2.0,Rp5.706,Rp10.270
13464,2025-08-16,Women's Wear Ratione,Pakaian,5.0,Rp43.630,Rp207.242
13465,2025-03-14,Shampoo Aperiam,Beauty,1.0,Rp78.233,Rp62.586
13466,2024-02-13,Football Maiores,Sports,1.0,Rp22.703,Rp22.703
13467,2024-01-18,Football Officiis,Sports,1.0,Rp71.110,Rp56.888
13468,2024-04-02,Shampoo Laboriosam,Beauty,2.0,Rp42.014,Rp84.028
13469,2024-08-18,Comics Placeat,Buku,3.0,Rp51.106,Rp137.986
13470,2024-08-25,Non-Fiksi Soluta,Buku,4.0,Rp30.465,Rp97.488
13471,2024-11-25,Smartwatch Vitae,Electronics,1.0,Rp1.546,Rp1.468
13472,2024-04-17,Table Amet,Furnitur,1.0,Rp26.399,Rp21.119
13473,2024-01-17,Tennis Racket Culpa,Sports,2.0,Rp63.493,Rp120.636
13474,2024-03-26,Camera Commodi,Electronics,2.0,Rp56.650,Rp101.970
13475,2025-02-25,Football Occaecati,Sports,2.0,Rp38.346,Rp76.692
13476,2024-07-02,Clock Reprehenderit,Home Decor,5.0,Rp35.065,Rp157.792
13477,2025-07-26,Headphones Accusantium,Electronics,1.0,Rp76.432,Rp76.432
13478,2024-01-26,Textbook Ex,Buku,2.0,Rp72.445,Rp115.912
13479,2025-05-12,Comics Ullam,Buku,4.0,Rp21.535,Rp86.140
13480,2024-11-25,RC Car Pariatur,Toys,1.0,Rp66.873,Rp60.185
13481,2024-10-27,Football Molestiae,Sports,1.0,Rp75.145,Rp63.873
13482,2024-09-02,Wall Art Commodi,Home Decor,4.0,Rp8.015,Rp30.457
13483,2025-03-16,Camera Omnis,Electronics,2.0,Rp18.435,Rp29.496
13484,2025-05-13,Headphones Quia,Electronics,3.0,Rp73.213,Rp197.675
13485,2023-10-28,Tennis Racket Animi,Sports,2.0,Rp13.488,Rp26.976
13486,2023-12-01,Comics Iusto,Buku,3.0,Rp72.181,Rp216.543
13487,2024-01-12,Spices Sequi,Kebutuhan Pokok,2.0,Rp21.321,Rp38.377
13488,2024-11-02,Laptop Veniam,Electronics,1.0,Rp61.560,Rp61.560
13489,2024-06-28,Perfume Voluptates,Beauty,5.0,Rp74.952,Rp318.546
13490,2024-03-09,Biografi Dolores,Buku,4.0,Rp2.145,Rp8.151
13491,2024-09-20,Men's Wear Dolores,Pakaian,4.0,Rp28.307,Rp90.582
13492,2025-02-01,Alat Jus (Juicer) Quidem,Dapur,5.0,Rp17.601,Rp79.204
13493,2024-06-11,Sofa Corrupti,Furnitur,1.0,Rp34.587,Rp34.587
13494,2024-12-05,Cabinet Illo,Furnitur,2.0,Rp17.592,Rp29.906
13495,2025-05-04,Wall Art Facere,Home Decor,3.0,Rp73.164,Rp219.492
13496,2024-01-03,Cookware Set Eveniet,Dapur,3.0,Rp36.324,Rp103.523
13497,2025-02-21,Nasi/Beras Esse,Kebutuhan Pokok,4.0,Rp56.206,Rp213.582
13498,2024-11-18,Cricket Bat Aliquid,Sports,4.0,Rp66.005,Rp250.819
13499,2025-08-17,Textbook Reiciendis,Buku,2.0,Rp47.043,Rp84.677
13500,2023-11-02,Vase Nostrum,Home Decor,3.0,Rp76.580,Rp206.766
13501,2025-05-05,Mobile At,Electronics,4.0,Rp66.728,Rp266.912
13502,2025-08-28,Wall Art Similique,Home Decor,2.0,Rp56.163,Rp89.860
13503,2024-08-16,Shoes Ipsam,Pakaian,1.0,Rp35.675,Rp35.675
13504,2024-01-10,Face Cream Quos,Beauty,1.0,Rp65.651,Rp55.803
13505,2025-01-25,Aksesoris Quia,Pakaian,4.0,Rp678,Rp2.305
13506,2024-05-24,RC Car Occaecati,Toys,4.0,Rp45.619,Rp164.228
13507,2023-12-13,Comics Provident,Buku,5.0,Rp53.735,Rp241.807
13508,2024-10-19,Fiction Nesciunt,Buku,1.0,Rp23.199,Rp19.719
13509,2024-06-09,RC Car Aliquid,Toys,3.0,Rp79.196,Rp237.588
13510,2024-07-23,Kursi Unde,Furnitur,2.0,Rp64.973,Rp123.448
13511,2024-04-14,Spices Consectetur,Kebutuhan Pokok,2.0,Rp35.562,Rp56.899
13512,2024-12-05,Smartwatch Tenetur,Electronics,4.0,Rp71.480,Rp271.624
13513,2025-04-18,Puzzle Placeat,Toys,5.0,Rp32.476,Rp146.142
13514,2025-08-17,Vase Odit,Home Decor,5.0,Rp55.702,Rp278.510
13515,2024-04-06,Lipstick Repellat,Beauty,4.0,Rp3.573,Rp11.433
13516,2024-06-04,Textbook Consectetur,Buku,5.0,Rp30.093,Rp142.941
13517,2025-03-17,Alat Jus (Juicer) Cupiditate,Dapur,2.0,Rp43.958,Rp74.728
13518,2024-01-25,Lamp Tempore,Home Decor,2.0,Rp42.995,Rp73.091
13519,2025-06-02,Mixer Grinder Esse,Dapur,3.0,Rp32.993,Rp84.132
13520,2024-01-15,Mixer Grinder Deleniti,Dapur,1.0,Rp468,Rp374
13521,2023-11-18,Sofa Non,Furnitur,4.0,Rp65.047,Rp247.178
13522,2025-08-30,Vase Totam,Home Decor,1.0,Rp19.302,Rp17.371
13523,2025-02-23,Nasi/Beras Nostrum,Kebutuhan Pokok,1.0,Rp7.433,Rp6.318
13524,2025-01-25,Vase Sapiente,Home Decor,4.0,Rp19.891,Rp71.607
13525,2023-10-09,Smartwatch Tempora,Electronics,1.0,Rp16.448,Rp13.158
13526,2025-07-30,Aksesoris Repellat,Pakaian,3.0,Rp61.597,Rp157.072
13527,2025-03-21,Shoes Culpa,Pakaian,1.0,Rp73.596,Rp66.236
13528,2024-05-07,Puzzle Doloremque,Toys,1.0,Rp68.458,Rp54.766
13529,2025-01-30,Alat Jus (Juicer) Iusto,Dapur,3.0,Rp74.544,Rp178.905
13530,2024-02-04,RC Car Rerum,Toys,4.0,Rp15.853,Rp53.900
13531,2025-01-14,Laptop Eveniet,Electronics,1.0,Rp69.319,Rp62.387
13532,2024-05-04,Women's Wear Saepe,Pakaian,5.0,Rp14.233,Rp60.490
13533,2024-01-18,Wall Art Perferendis,Home Decor,4.0,Rp39.148,Rp148.762
13534,2023-11-21,Lipstick Ab,Beauty,4.0,Rp27.867,Rp89.174
13535,2025-09-13,Sofa Aperiam,Furnitur,1.0,Rp66.727,Rp53.381
13536,2024-02-03,Vase Laborum,Home Decor,1.0,Rp62.817,Rp62.817
13537,2025-05-14,Mobile Officiis,Electronics,2.0,Rp1.655,Rp2.648
13538,2024-06-18,Cushion Beatae,Home Decor,5.0,Rp59.416,Rp252.518
13539,2024-09-23,Lipstick Facere,Beauty,1.0,Rp6.633,Rp5.969
13540,2025-02-07,Board Game Quod,Toys,3.0,Rp30.861,Rp83.324
13541,2024-12-10,Minyak Deserunt,Kebutuhan Pokok,1.0,Rp57.096,Rp48.531
13542,2024-07-28,Yoga Mat Aliquam,Sports,2.0,Rp24.237,Rp41.202
13543,2024-11-05,Football In,Sports,4.0,Rp73.927,Rp280.922
13544,2024-09-06,Camera Corporis,Electronics,2.0,Rp56.107,Rp106.603
13545,2025-05-14,Minyak Voluptatibus,Kebutuhan Pokok,3.0,Rp39.970,Rp119.910
13546,2024-08-16,RC Car Magnam,Toys,3.0,Rp22.895,Rp68.685
13547,2025-01-13,Kursi Velit,Furnitur,4.0,Rp1.141,Rp4.564
13548,2025-03-31,Lamp Ipsam,Home Decor,2.0,Rp45.443,Rp86.341
13549,2023-12-26,Dumbbells Ipsa,Sports,5.0,Rp19.356,Rp91.941
13550,2025-02-01,Mobile Dolorem,Electronics,2.0,Rp38.804,Rp77.608
13551,2025-07-02,Doll Laboriosam,Toys,1.0,Rp49.537,Rp42.106
13552,2025-02-27,Lamp Perspiciatis,Home Decor,5.0,Rp56.340,Rp267.615
13553,2024-04-13,Cricket Bat Sint,Sports,1.0,Rp28.325,Rp25.492
13554,2024-03-01,Kursi Nemo,Furnitur,1.0,Rp29.464,Rp27.990
13555,2025-06-02,Lipstick Cum,Beauty,3.0,Rp11.891,Rp35.673
13556,2025-06-26,Vase Ab,Home Decor,4.0,Rp7.448,Rp26.812
13557,2024-01-16,Foundation Aperiam,Beauty,3.0,Rp5.442,Rp13.060
13558,2024-07-14,Men's Wear Et,Pakaian,5.0,Rp65.724,Rp262.896
13559,2025-02-12,Cushion Vero,Home Decor,5.0,Rp31.720,Rp158.600
13560,2025-09-03,Wheat Possimus,Kebutuhan Pokok,3.0,Rp33.714,Rp96.084
13561,2024-01-04,Kursi Adipisci,Furnitur,1.0,Rp44.006,Rp39.605
13562,2023-12-25,Yoga Mat Nemo,Sports,1.0,Rp1.508,Rp1.508
13563,2023-12-15,Nasi/Beras Laudantium,Kebutuhan Pokok,1.0,Rp63.744,Rp54.182
13564,2024-03-24,Microwave Nihil,Dapur,5.0,Rp12.051,Rp57.242
13565,2025-06-09,Board Game Fuga,Toys,4.0,Rp8.957,Rp28.662
13566,2025-05-26,Football Voluptatibus,Sports,1.0,Rp44.907,Rp35.925
13567,2024-03-21,Nasi/Beras Ullam,Kebutuhan Pokok,5.0,Rp50.321,Rp251.605
13568,2025-09-09,Face Cream Consequatur,Beauty,2.0,Rp13.412,Rp21.459
13569,2024-12-19,Sugar Ex,Kebutuhan Pokok,5.0,Rp31.845,Rp135.341
13570,2024-12-14,Smartwatch Ipsa,Electronics,4.0,Rp65.945,Rp237.402
13571,2023-11-11,Cookware Set Amet,Dapur,4.0,Rp59.561,Rp202.507
13572,2024-09-24,Foundation Ratione,Beauty,1.0,Rp39.668,Rp33.717
13573,2023-11-19,Men's Wear Hic,Pakaian,1.0,Rp76.046,Rp68.441
13574,2024-09-26,Vase Occaecati,Home Decor,4.0,Rp10.077,Rp40.308
13575,2025-04-08,Smartwatch Eos,Electronics,1.0,Rp66.068,Rp62.764
13576,2024-12-12,Board Game Reprehenderit,Toys,1.0,Rp70.558,Rp70.558
13577,2024-08-28,Wheat Nemo,Kebutuhan Pokok,5.0,Rp66.617,Rp283.122
13578,2025-08-24,Fiction Labore,Buku,4.0,Rp19.522,Rp62.470
13579,2023-11-03,Foundation Perspiciatis,Beauty,3.0,Rp77.611,Rp232.833
13580,2025-03-04,Football Accusamus,Sports,4.0,Rp52.281,Rp198.667
13581,2025-09-30,Wheat Corporis,Kebutuhan Pokok,3.0,Rp36.567,Rp104.215
13582,2025-03-04,Wheat Sit,Kebutuhan Pokok,4.0,Rp33.929,Rp135.716
13583,2025-09-01,Cabinet Earum,Furnitur,2.0,Rp68.407,Rp116.291
13584,2025-01-04,Cookware Set Harum,Dapur,4.0,Rp19.959,Rp75.844
13585,2025-09-15,Table Deleniti,Furnitur,1.0,Rp33.517,Rp26.813
13586,2024-06-25,Foundation Deleniti,Beauty,4.0,Rp14.022,Rp53.283
13587,2025-02-27,Dumbbells Temporibus,Sports,5.0,Rp33.222,Rp149.499
13588,2024-02-22,Dumbbells Veritatis,Sports,3.0,Rp27.079,Rp81.237
13589,2023-11-26,Refrigerator Quo,Dapur,1.0,Rp70.392,Rp56.313
13590,2024-08-09,Tennis Racket Praesentium,Sports,5.0,Rp73.435,Rp330.457
13591,2025-05-18,Biografi Nihil,Buku,2.0,Rp74.041,Rp118.465
13592,2025-06-26,Comics Facilis,Buku,2.0,Rp74.333,Rp133.799
13593,2023-11-24,Cabinet Ipsum,Furnitur,3.0,Rp67.861,Rp203.583
13594,2024-11-15,Dumbbells Labore,Sports,3.0,Rp49.802,Rp119.524
13595,2024-04-10,Cookware Set Earum,Dapur,3.0,Rp3.349,Rp9.544
13596,2023-10-18,Camera Error,Electronics,4.0,Rp27.670,Rp110.680
13597,2023-12-11,Vase Officia,Home Decor,3.0,Rp66.788,Rp190.345
13598,2025-03-18,Wheat Sed,Kebutuhan Pokok,1.0,Rp22.053,Rp18.745
13599,2025-08-16,Table Totam,Furnitur,2.0,Rp45.614,Rp82.105
13600,2025-04-20,Cushion Laudantium,Home Decor,2.0,Rp61.660,Rp110.988
13601,2025-07-17,Face Cream Laboriosam,Beauty,5.0,Rp21.070,Rp84.280
13602,2025-08-09,Comics Laudantium,Buku,4.0,Rp25.501,Rp102.004
13603,2024-03-01,Nasi/Beras Enim,Kebutuhan Pokok,4.0,Rp10.719,Rp36.444
13604,2024-06-15,Shoes Voluptates,Pakaian,3.0,Rp52.957,Rp127.096
13605,2025-08-12,Textbook Inventore,Buku,3.0,Rp30.818,Rp83.208
13606,2024-07-17,Fiction Voluptates,Buku,2.0,Rp70.825,Rp141.650
13607,2023-10-30,Board Game Laborum,Toys,3.0,Rp39.205,Rp94.092
13608,2023-12-26,Football Atque,Sports,1.0,Rp5.693,Rp5.693
13609,2024-07-29,Shampoo Asperiores,Beauty,5.0,Rp51.246,Rp217.795
13610,2025-05-26,Cricket Bat Placeat,Sports,2.0,Rp28.167,Rp56.334
13611,2025-07-13,Alat Jus (Juicer) Blanditiis,Dapur,1.0,Rp4.164,Rp3.539
13612,2025-07-12,Perfume Tempora,Beauty,4.0,Rp40.588,Rp162.352
13613,2025-06-27,Women's Wear Itaque,Pakaian,3.0,Rp42.776,Rp109.078
13614,2024-02-21,Foundation Iste,Beauty,1.0,Rp27.927,Rp23.737
13615,2023-11-08,Wheat Placeat,Kebutuhan Pokok,2.0,Rp20.727,Rp37.308
13616,2025-04-06,Tennis Racket Voluptatibus,Sports,4.0,Rp34.629,Rp110.812
13617,2025-08-31,Men's Wear Maxime,Pakaian,2.0,Rp37.478,Rp71.208
13618,2025-04-07,Foundation Fuga,Beauty,4.0,Rp58.129,Rp209.264
13619,2025-05-05,Shampoo Accusantium,Beauty,1.0,Rp68.164,Rp61.347
13620,2024-05-06,Sugar Nostrum,Kebutuhan Pokok,4.0,Rp72.502,Rp232.006
13621,2025-02-12,Face Cream Nemo,Beauty,2.0,Rp8.033,Rp15.262
13622,2025-08-19,Kursi Tempora,Furnitur,5.0,Rp1.015,Rp4.313
13623,2024-05-31,Camera Sequi,Electronics,3.0,Rp5.734,Rp17.202
13624,2024-07-11,Smartwatch Asperiores,Electronics,2.0,Rp50.071,Rp85.120
13625,2023-11-23,Microwave Quo,Dapur,2.0,Rp50.983,Rp96.867
13626,2025-04-22,Non-Fiksi Suscipit,Buku,3.0,Rp50.250,Rp135.675
13627,2024-09-25,Vase Voluptatibus,Home Decor,5.0,Rp51.492,Rp244.587
13628,2024-10-06,Cricket Bat Iure,Sports,3.0,Rp17.287,Rp44.081
13629,2025-09-06,Women's Wear Quia,Pakaian,1.0,Rp52.625,Rp44.731
13630,2024-08-06,Tennis Racket Itaque,Sports,1.0,Rp46.826,Rp46.826
13631,2024-08-07,Clock Reprehenderit,Home Decor,4.0,Rp31.741,Rp120.615
13632,2025-07-07,Cushion Sed,Home Decor,3.0,Rp8.375,Rp20.100
13633,2025-09-15,Tennis Racket Vero,Sports,4.0,Rp49.765,Rp189.107
13634,2024-07-13,Headphones Repellendus,Electronics,4.0,Rp36.059,Rp129.812
13635,2024-12-31,Lipstick Laborum,Beauty,4.0,Rp65.149,Rp208.476
13636,2024-11-29,Alat Jus (Juicer) Molestiae,Dapur,5.0,Rp51.695,Rp258.475
13637,2024-04-11,Face Cream Voluptatum,Beauty,3.0,Rp7.448,Rp20.109
13638,2025-03-30,Dumbbells Eveniet,Sports,3.0,Rp5.750,Rp17.250
13639,2024-11-24,Refrigerator Molestias,Dapur,2.0,Rp75.348,Rp135.626
13640,2025-06-12,Cookware Set Laborum,Dapur,4.0,Rp67.695,Rp216.624
13641,2025-05-11,Clock Iste,Home Decor,1.0,Rp62.470,Rp56.223
13642,2023-12-08,Mixer Grinder Laboriosam,Dapur,4.0,Rp29.094,Rp116.376
13643,2023-11-15,Laptop Voluptatibus,Electronics,4.0,Rp79.784,Rp255.308
13644,2024-04-16,Pakaian Anak Aspernatur,Pakaian,3.0,Rp26.426,Rp63.422
13645,2024-12-06,Vase Atque,Home Decor,3.0,Rp26.546,Rp67.692
13646,2025-08-29,Kursi Labore,Furnitur,4.0,Rp34.082,Rp115.878
13647,2025-07-22,Mixer Grinder Voluptatum,Dapur,5.0,Rp76.009,Rp380.045
13648,2024-06-19,Sofa Pariatur,Furnitur,4.0,Rp2.470,Rp8.398
13649,2024-12-20,Action Figure Nulla,Toys,5.0,Rp61.017,Rp274.576
13650,2024-07-25,Refrigerator Doloremque,Dapur,2.0,Rp79.485,Rp127.176
13651,2025-05-12,Fiction Minus,Buku,2.0,Rp40.020,Rp76.038
13652,2025-05-06,Shoes Velit,Pakaian,1.0,Rp1.063,Rp850
13653,2023-12-31,Refrigerator Soluta,Dapur,1.0,Rp31.506,Rp28.355
13654,2025-01-04,Kursi Vel,Furnitur,4.0,Rp24.436,Rp78.195
13655,2024-10-27,Bed Officiis,Furnitur,3.0,Rp66.161,Rp158.786
13656,2025-05-30,Camera Reprehenderit,Electronics,4.0,Rp59.093,Rp189.097
13657,2025-02-20,Textbook Iusto,Buku,1.0,Rp73.268,Rp58.614
13658,2024-05-27,Non-Fiksi Illum,Buku,2.0,Rp6.532,Rp10.451
13659,2025-03-09,Lamp Et,Home Decor,1.0,Rp68.420,Rp64.999
13660,2024-12-21,Fiction Rem,Buku,1.0,Rp53.791,Rp51.101
13661,2024-02-24,Sugar Est,Kebutuhan Pokok,2.0,Rp66.325,Rp112.752
13662,2025-02-09,Yoga Mat Quos,Sports,3.0,Rp74.562,Rp223.686
13663,2024-05-18,Cookware Set Nobis,Dapur,5.0,Rp53.778,Rp228.556
13664,2024-09-07,Kursi Ad,Furnitur,2.0,Rp37.722,Rp67.899
13665,2025-05-17,Women's Wear Provident,Pakaian,2.0,Rp5.585,Rp11.170
13666,2024-07-18,Board Game Pariatur,Toys,2.0,Rp32.435,Rp61.626
13667,2025-05-16,Men's Wear Similique,Pakaian,4.0,Rp42.234,Rp168.936
13668,2024-11-24,Sofa Eum,Furnitur,2.0,Rp61.395,Rp122.790
13669,2024-04-14,Sugar Nobis,Kebutuhan Pokok,3.0,Rp47.690,Rp121.609
13670,2025-03-07,Refrigerator Dolore,Dapur,4.0,Rp30.477,Rp115.812
13671,2025-09-14,Action Figure Eius,Toys,1.0,Rp45.651,Rp45.651
13672,2025-09-02,Microwave Odio,Dapur,3.0,Rp5.655,Rp13.572
13673,2024-01-17,Shampoo Odio,Beauty,5.0,Rp17.850,Rp71.400
13674,2025-01-02,Textbook Aliquam,Buku,3.0,Rp73.981,Rp221.943
13675,2023-12-31,Vase Inventore,Home Decor,3.0,Rp15.228,Rp41.115
13676,2025-04-07,Men's Wear Quod,Pakaian,2.0,Rp5.274,Rp8.438
13677,2024-04-27,Cricket Bat Molestias,Sports,3.0,Rp53.119,Rp127.485
13678,2025-04-18,Non-Fiksi In,Buku,3.0,Rp11.446,Rp27.470
13679,2024-12-09,Lamp Aperiam,Home Decor,5.0,Rp56.580,Rp226.320
13680,2024-02-18,Lamp Libero,Home Decor,3.0,Rp17.034,Rp40.881
13681,2025-02-03,Puzzle Voluptatem,Toys,1.0,Rp26.276,Rp23.648
13682,2024-11-16,Refrigerator Pariatur,Dapur,4.0,Rp3.419,Rp12.992
13683,2025-06-14,Biografi Sit,Buku,2.0,Rp1.530,Rp3.060
13684,2024-06-27,Cabinet Tempore,Furnitur,1.0,Rp78.796,Rp74.856
13685,2024-12-15,Women's Wear Qui,Pakaian,1.0,Rp74.399,Rp74.399
13686,2024-03-29,Doll Illum,Toys,4.0,Rp16.425,Rp59.130
13687,2024-05-23,Smartwatch Nostrum,Electronics,1.0,Rp73.497,Rp73.497
13688,2023-10-06,Lamp Incidunt,Home Decor,1.0,Rp68.269,Rp58.028
13689,2023-11-22,Action Figure Mollitia,Toys,4.0,Rp1.928,Rp7.712
13690,2024-12-30,Sofa Vero,Furnitur,3.0,Rp7.412,Rp17.788
13691,2024-05-09,Lamp Eligendi,Home Decor,4.0,Rp63.180,Rp202.176
13692,2024-09-24,Dumbbells Dolorem,Sports,5.0,Rp40.088,Rp160.352
13693,2024-02-22,Table Nihil,Furnitur,1.0,Rp18.654,Rp15.855
13694,2024-01-07,Football Nulla,Sports,2.0,Rp41.870,Rp83.740
13695,2024-05-16,Cookware Set Debitis,Dapur,4.0,Rp52.405,Rp178.177
13696,2024-05-15,Minyak Recusandae,Kebutuhan Pokok,5.0,Rp415,Rp1.763
13697,2024-10-25,Laptop Ipsam,Electronics,4.0,Rp1.942,Rp7.379
13698,2024-02-25,Football Occaecati,Sports,1.0,Rp69.900,Rp62.910
13699,2023-11-24,Alat Jus (Juicer) Fugit,Dapur,5.0,Rp49.840,Rp211.820
13700,2024-07-29,Nasi/Beras Aut,Kebutuhan Pokok,2.0,Rp38.970,Rp77.940
13701,2024-01-06,Face Cream Quisquam,Beauty,3.0,Rp52.274,Rp156.822
13702,2024-08-20,Vase Ipsum,Home Decor,5.0,Rp49.092,Rp208.641
13703,2024-10-29,Yoga Mat Consequuntur,Sports,2.0,Rp31.000,Rp52.700
13704,2025-07-12,Face Cream Dolorem,Beauty,5.0,Rp74.143,Rp352.179
13705,2024-05-29,Comics Voluptatibus,Buku,5.0,Rp75.345,Rp376.725
13706,2024-10-29,Yoga Mat Vero,Sports,3.0,Rp35.778,Rp96.600
13707,2024-05-23,Puzzle Eum,Toys,3.0,Rp16.153,Rp38.767
13708,2025-08-08,Vase Porro,Home Decor,4.0,Rp57.420,Rp206.712
13709,2025-05-11,Biografi Adipisci,Buku,2.0,Rp52.157,Rp88.666
13710,2025-03-08,Table Quam,Furnitur,5.0,Rp67.845,Rp288.341
13711,2025-06-09,Camera Sunt,Electronics,5.0,Rp3.159,Rp15.005
13712,2025-06-28,Lamp At,Home Decor,2.0,Rp79.820,Rp127.712
13713,2024-08-29,Fiction Deserunt,Buku,3.0,Rp40.774,Rp110.089
13714,2025-01-12,Camera Enim,Electronics,2.0,Rp8.861,Rp14.177
13715,2025-02-07,Sofa Provident,Furnitur,2.0,Rp54.475,Rp92.607
13716,2025-07-11,Alat Jus (Juicer) Ullam,Dapur,3.0,Rp7.831,Rp22.318
13717,2024-10-14,Refrigerator Id,Dapur,5.0,Rp54.900,Rp233.325
13718,2024-03-15,Nasi/Beras Velit,Kebutuhan Pokok,2.0,Rp19.785,Rp35.613
13719,2024-11-10,Lamp Consequatur,Home Decor,4.0,Rp42.731,Rp162.377
13720,2025-03-07,Laptop Voluptas,Electronics,1.0,Rp1.225,Rp1.041
13721,2024-05-20,Alat Jus (Juicer) Qui,Dapur,4.0,Rp53.738,Rp182.709
13722,2025-03-25,Laptop Veritatis,Electronics,4.0,Rp44.447,Rp142.230
13723,2025-05-27,Camera Placeat,Electronics,3.0,Rp13.699,Rp36.987
13724,2024-02-18,Clock Eaque,Home Decor,5.0,Rp52.509,Rp262.545
13725,2024-10-17,Headphones Impedit,Electronics,3.0,Rp35.991,Rp107.973
13726,2025-08-14,Puzzle Ullam,Toys,3.0,Rp40.691,Rp97.658
13727,2023-11-30,Mobile Illo,Electronics,3.0,Rp4.515,Rp13.545
13728,2024-09-15,Vase Recusandae,Home Decor,3.0,Rp9.909,Rp29.727
13729,2025-01-08,Face Cream Exercitationem,Beauty,2.0,Rp79.471,Rp143.047
13730,2024-05-30,Action Figure Ab,Toys,5.0,Rp29.118,Rp116.472
13731,2025-06-18,Smartwatch Eum,Electronics,5.0,Rp70.579,Rp299.960
13732,2025-07-01,Shampoo Dolore,Beauty,5.0,Rp3.008,Rp12.032
13733,2023-10-30,Textbook Repudiandae,Buku,3.0,Rp56.769,Rp153.276
13734,2025-08-23,Lamp Vitae,Home Decor,3.0,Rp36.583,Rp93.286
13735,2024-07-30,Lamp Soluta,Home Decor,5.0,Rp64.058,Rp304.275
13736,2024-12-04,Cabinet Occaecati,Furnitur,3.0,Rp26.638,Rp63.931
13737,2024-05-07,Tennis Racket Aliquid,Sports,5.0,Rp68.408,Rp342.040
13738,2024-09-20,Board Game Praesentium,Toys,1.0,Rp3.664,Rp3.114
13739,2023-10-14,Face Cream Quis,Beauty,1.0,Rp68.650,Rp61.785
13740,2024-10-08,Bed Accusamus,Furnitur,5.0,Rp25.622,Rp108.893
13741,2025-09-16,Lamp Recusandae,Home Decor,4.0,Rp77.690,Rp295.222
13742,2025-05-06,Table Ducimus,Furnitur,5.0,Rp24.310,Rp109.395
13743,2025-08-28,Comics Suscipit,Buku,4.0,Rp41.107,Rp147.985
13744,2024-08-21,Clock Animi,Home Decor,3.0,Rp3.622,Rp9.236
13745,2024-07-26,Mobile Placeat,Electronics,5.0,Rp52.978,Rp225.156
13746,2025-04-11,Headphones Maxime,Electronics,4.0,Rp36.274,Rp145.096
13747,2024-04-21,Alat Jus (Juicer) Enim,Dapur,3.0,Rp61.001,Rp164.702
13748,2025-09-14,Doll Impedit,Toys,2.0,Rp16.884,Rp28.702
13749,2023-10-25,Pakaian Anak Facere,Pakaian,3.0,Rp52.971,Rp158.913
13750,2024-10-24,Lipstick Fuga,Beauty,5.0,Rp68.077,Rp323.365
13751,2023-11-13,Cookware Set Illo,Dapur,4.0,Rp63.873,Rp204.393
13752,2024-02-08,Vase Consectetur,Home Decor,2.0,Rp22.178,Rp35.484
13753,2023-10-14,Biografi Tempora,Buku,2.0,Rp46.507,Rp79.061
13754,2024-03-25,Mixer Grinder Sequi,Dapur,4.0,Rp43.748,Rp166.242
13755,2024-02-22,Cabinet Provident,Furnitur,1.0,Rp539,Rp485
13756,2024-10-09,Textbook Quis,Buku,3.0,Rp53.563,Rp128.551
13757,2024-04-26,Nasi/Beras Quisquam,Kebutuhan Pokok,3.0,Rp67.728,Rp162.547
13758,2025-03-03,Aksesoris Iusto,Pakaian,4.0,Rp59.748,Rp215.092
13759,2024-05-11,Doll Omnis,Toys,5.0,Rp22.675,Rp107.706
13760,2024-01-07,Aksesoris Quam,Pakaian,4.0,Rp39.815,Rp143.334
13761,2024-11-09,Shoes Officiis,Pakaian,3.0,Rp75.203,Rp203.048
13762,2024-11-15,Table Illum,Furnitur,2.0,Rp56.865,Rp90.984
13763,2024-06-24,Comics Modi,Buku,4.0,Rp60.001,Rp240.004
13764,2024-01-21,Laptop Fuga,Electronics,2.0,Rp29.602,Rp50.323
13765,2023-10-23,Wheat Recusandae,Kebutuhan Pokok,1.0,Rp62.888,Rp53.454
13766,2024-07-03,Clock Voluptates,Home Decor,3.0,Rp62.531,Rp159.454
13767,2024-10-11,Microwave Fugiat,Dapur,5.0,Rp62.253,Rp264.575
13768,2024-04-15,Spices Eaque,Kebutuhan Pokok,3.0,Rp51.595,Rp131.567
13769,2025-01-08,Headphones Vero,Electronics,4.0,Rp63.939,Rp242.968
13770,2024-04-19,Mixer Grinder Explicabo,Dapur,5.0,Rp22.239,Rp111.195
13771,2025-05-21,Cabinet Enim,Furnitur,5.0,Rp36.316,Rp181.580
13772,2024-11-17,Sugar Ullam,Kebutuhan Pokok,2.0,Rp47.762,Rp95.524
13773,2023-12-08,Laptop Nisi,Electronics,5.0,Rp51.029,Rp204.116
13774,2024-02-20,Dumbbells Nesciunt,Sports,1.0,Rp20.176,Rp19.167
13775,2024-05-26,Microwave Quae,Dapur,4.0,Rp31.875,Rp127.500
